data_hora;equipe;figurinha;acao;origem
08/06/2026 14:56:09,alemanha,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,alemanha,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,alemanha,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,alemanha,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,alemanha,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,alemanha,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,alemanha,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,alemanha,autofalante,preenchida,banco
08/06/2026 14:56:09,holanda,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,holanda,pe_50pct_prom,preenchida,banco
08/06/2026 14:56:09,holanda,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,holanda,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,holanda,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,holanda,ilha_20pct,preenchida,banco
08/06/2026 14:56:09,holanda,display_turbilhao,nao_atingida,banco
08/06/2026 14:56:09,holanda,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,holanda,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,holanda,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,holanda,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,holanda,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,holanda,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,holanda,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,holanda,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,holanda,autofalante,nao_atingida,banco
08/06/2026 14:56:09,uruguai,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,uruguai,pe_50pct_prom,preenchida,banco
08/06/2026 14:56:09,uruguai,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,uruguai,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,uruguai,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,uruguai,ilha_20pct,nao_atingida,banco
08/06/2026 14:56:09,uruguai,display_turbilhao,preenchida,banco
08/06/2026 14:56:09,uruguai,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,uruguai,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,uruguai,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,uruguai,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,uruguai,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,uruguai,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,uruguai,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,uruguai,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,uruguai,autofalante,preenchida,banco
08/06/2026 14:56:09,espanha,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,espanha,pe_50pct_prom,preenchida,banco
08/06/2026 14:56:09,espanha,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,espanha,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,espanha,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,espanha,ilha_20pct,nao_atingida,banco
08/06/2026 14:56:09,espanha,display_turbilhao,preenchida,banco
08/06/2026 14:56:09,espanha,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,espanha,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,espanha,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,espanha,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,espanha,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,espanha,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,espanha,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,espanha,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,espanha,autofalante,preenchida,banco
08/06/2026 14:56:09,franca,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,franca,pe_50pct_prom,preenchida,banco
08/06/2026 14:56:09,franca,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,franca,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,franca,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,franca,ilha_20pct,nao_atingida,banco
08/06/2026 14:56:09,franca,display_turbilhao,nao_atingida,banco
08/06/2026 14:56:09,franca,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,franca,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,franca,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,franca,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,franca,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,franca,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,franca,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,franca,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,franca,autofalante,preenchida,banco
08/06/2026 14:56:09,japao,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,japao,pe_50pct_prom,preenchida,banco
08/06/2026 14:56:09,japao,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,japao,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,japao,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,japao,ilha_20pct,nao_atingida,banco
08/06/2026 14:56:09,japao,display_turbilhao,preenchida,banco
08/06/2026 14:56:09,japao,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,japao,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,japao,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,japao,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,japao,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,japao,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,japao,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,japao,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,japao,autofalante,preenchida,banco
08/06/2026 14:56:09,portugal,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,portugal,pe_50pct_prom,preenchida,banco
08/06/2026 14:56:09,portugal,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,portugal,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,portugal,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,portugal,ilha_20pct,nao_atingida,banco
08/06/2026 14:56:09,portugal,display_turbilhao,preenchida,banco
08/06/2026 14:56:09,portugal,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,portugal,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,portugal,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,portugal,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,portugal,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,portugal,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,portugal,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,portugal,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,portugal,autofalante,preenchida,banco
08/06/2026 14:56:09,inglaterra,efetividade_90,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,pe_50pct_prom,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,pe_100pct_prom,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,cross_50pct,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,terminal_20pct,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,ilha_20pct,preenchida,banco
08/06/2026 14:56:09,inglaterra,display_turbilhao,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,criativo_copa_2,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,criativo_copa_4,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,criativo_sj_2,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,criativo_sj_4,nao_atingida,banco
08/06/2026 14:56:09,inglaterra,mpdv_leve_25,preenchida,banco
08/06/2026 14:56:09,inglaterra,mpdv_leve_50,preenchida,banco
08/06/2026 14:56:09,inglaterra,mpdv_pesado_1,preenchida,banco
08/06/2026 14:56:09,inglaterra,mpdv_pesado_2,preenchida,banco
08/06/2026 14:56:09,inglaterra,autofalante,nao_atingida,banco
09/06/2026 09:31:58,mexico,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,mexico,pe_50pct_prom,nao_atingida,banco
09/06/2026 09:31:58,mexico,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,mexico,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,mexico,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,mexico,ilha_20pct,nao_atingida,banco
09/06/2026 09:31:58,mexico,display_turbilhao,nao_atingida,banco
09/06/2026 09:31:58,mexico,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,mexico,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,mexico,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,mexico,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,mexico,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,mexico,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,mexico,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,mexico,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,mexico,autofalante,preenchida,banco
09/06/2026 09:31:58,canada,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,canada,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,canada,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,canada,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,canada,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,canada,ilha_20pct,preenchida,banco
09/06/2026 09:31:58,canada,display_turbilhao,preenchida,banco
09/06/2026 09:31:58,canada,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,canada,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,canada,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,canada,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,canada,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,canada,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,canada,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,canada,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,canada,autofalante,preenchida,banco
09/06/2026 09:31:58,belgica,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,belgica,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,belgica,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,belgica,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,belgica,terminal_20pct,preenchida,banco
09/06/2026 09:31:58,belgica,ilha_20pct,preenchida,banco
09/06/2026 09:31:58,belgica,display_turbilhao,nao_atingida,banco
09/06/2026 09:31:58,belgica,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,belgica,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,belgica,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,belgica,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,belgica,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,belgica,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,belgica,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,belgica,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,belgica,autofalante,preenchida,banco
09/06/2026 09:31:58,alemanha,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,alemanha,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,alemanha,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,alemanha,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,alemanha,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,alemanha,ilha_20pct,preenchida,banco
09/06/2026 09:31:58,alemanha,display_turbilhao,preenchida,banco
09/06/2026 09:31:58,alemanha,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,alemanha,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,alemanha,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,alemanha,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,alemanha,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,alemanha,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,alemanha,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,alemanha,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,alemanha,autofalante,preenchida,banco
09/06/2026 09:31:58,holanda,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,holanda,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,holanda,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,holanda,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,holanda,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,holanda,ilha_20pct,preenchida,banco
09/06/2026 09:31:58,holanda,display_turbilhao,nao_atingida,banco
09/06/2026 09:31:58,holanda,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,holanda,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,holanda,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,holanda,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,holanda,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,holanda,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,holanda,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,holanda,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,holanda,autofalante,nao_atingida,banco
09/06/2026 09:31:58,uruguai,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,uruguai,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,uruguai,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,uruguai,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,uruguai,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,uruguai,ilha_20pct,nao_atingida,banco
09/06/2026 09:31:58,uruguai,display_turbilhao,preenchida,banco
09/06/2026 09:31:58,uruguai,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,uruguai,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,uruguai,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,uruguai,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,uruguai,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,uruguai,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,uruguai,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,uruguai,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,uruguai,autofalante,preenchida,banco
09/06/2026 09:31:58,espanha,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,espanha,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,espanha,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,espanha,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,espanha,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,espanha,ilha_20pct,nao_atingida,banco
09/06/2026 09:31:58,espanha,display_turbilhao,preenchida,banco
09/06/2026 09:31:58,espanha,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,espanha,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,espanha,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,espanha,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,espanha,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,espanha,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,espanha,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,espanha,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,espanha,autofalante,preenchida,banco
09/06/2026 09:31:58,franca,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,franca,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,franca,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,franca,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,franca,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,franca,ilha_20pct,nao_atingida,banco
09/06/2026 09:31:58,franca,display_turbilhao,nao_atingida,banco
09/06/2026 09:31:58,franca,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,franca,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,franca,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,franca,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,franca,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,franca,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,franca,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,franca,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,franca,autofalante,preenchida,banco
09/06/2026 09:31:58,japao,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,japao,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,japao,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,japao,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,japao,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,japao,ilha_20pct,nao_atingida,banco
09/06/2026 09:31:58,japao,display_turbilhao,preenchida,banco
09/06/2026 09:31:58,japao,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,japao,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,japao,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,japao,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,japao,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,japao,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,japao,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,japao,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,japao,autofalante,preenchida,banco
09/06/2026 09:31:58,portugal,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,portugal,pe_50pct_prom,preenchida,banco
09/06/2026 09:31:58,portugal,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,portugal,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,portugal,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,portugal,ilha_20pct,nao_atingida,banco
09/06/2026 09:31:58,portugal,display_turbilhao,preenchida,banco
09/06/2026 09:31:58,portugal,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,portugal,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,portugal,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,portugal,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,portugal,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,portugal,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,portugal,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,portugal,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,portugal,autofalante,preenchida,banco
09/06/2026 09:31:58,inglaterra,efetividade_90,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,pe_50pct_prom,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,pe_100pct_prom,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,cross_50pct,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,terminal_20pct,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,ilha_20pct,preenchida,banco
09/06/2026 09:31:58,inglaterra,display_turbilhao,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,criativo_copa_2,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,criativo_copa_4,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,criativo_sj_2,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,criativo_sj_4,nao_atingida,banco
09/06/2026 09:31:58,inglaterra,mpdv_leve_25,preenchida,banco
09/06/2026 09:31:58,inglaterra,mpdv_leve_50,preenchida,banco
09/06/2026 09:31:58,inglaterra,mpdv_pesado_1,preenchida,banco
09/06/2026 09:31:58,inglaterra,mpdv_pesado_2,preenchida,banco
09/06/2026 09:31:58,inglaterra,autofalante,nao_atingida,banco
