data_hora;equipe;figurinha;acao;origem
08/06/2026 12:07:43,portugal,mpdv_pesado_1,preenchida,banco
08/06/2026 12:07:43,portugal,mpdv_pesado_2,preenchida,banco
08/06/2026 12:07:43,portugal,autofalante,preenchida,banco
08/06/2026 12:07:43,inglaterra,efetividade_90,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,pe_50pct_prom,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,pe_100pct_prom,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,cross_50pct,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,terminal_20pct,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,ilha_20pct,preenchida,banco
08/06/2026 12:07:43,inglaterra,display_turbilhao,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,criativo_copa_2,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,criativo_copa_4,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,criativo_sj_2,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,criativo_sj_4,nao_atingida,banco
08/06/2026 12:07:43,inglaterra,mpdv_leve_25,preenchida,banco
08/06/2026 12:07:43,inglaterra,mpdv_leve_50,preenchida,banco
08/06/2026 12:07:43,inglaterra,mpdv_pesado_1,preenchida,banco
08/06/2026 12:07:43,inglaterra,mpdv_pesado_2,preenchida,banco
08/06/2026 12:07:43,inglaterra,autofalante,nao_atingida,banco
